ID,Consultant,URL,Duplicate/Unique,Search_Term,DateRetrieved,DatePublished,Job_Field,Job_Level,Job_title,Industry,Company,Experience LL (in years),Experience UL (in years),City,Country,Employment type,Work Setting,Payment Frequency,Currency,Salary LL,Salary UL,English proficiency,Additional_languages,Educational qualifications (if they need more than 1),Diploma,BSc,MSc,Mphil,Dphil/PhD,CIMA,ACCA,CIM,CA,CFA,Chartered Engineer,AI,Natural_Language_Processing(NLP),Data_Pipelines,Machine_Learning,Deep Learning,Computer_vision,Data_visualization,Data_warehouse,BigData,Data_management,Data_mining,Data_science,Bayesian,Optimization,Numerical_Analysis,IOT,Data_translation,Modelling,VBA macro,EDA,Hypothesis Testing,Data Analytics,Statistics,Data Cleaning,Survey Design,Dashboard Creation,Data Governance,Data Stratergy,Data Policy,Data Engineering,Software_development_process,Data Structuring,R,SAS,SPSS,Python,MAtlab,Scala,C#,Java,C++,C,Bash,Tensorflow,pyspark,YOLO,Vertica,SOQL,SOSL,MS Word,Ms Excel,Ms Access,Ms PowerPoint,Spreadsheets,Quickbooks,Outlook,Google_Analytics,Microsoft Power BI,Tableau,D3,Qlik,KNIME,Spotfire,Data Studio,Linux/Unix,OLE/DB,SQL,NoSQL,RDBMS,Oracle,MySQL,MongoDB,PostgreSQL,MPP_Platforms,SPL,Shopify,Looker,Snowflake,MixPanel,Alteryx,Spark,Kafka,Hadoop,Pig,Hive,Map/Reduce,Impala,Storm,Google_Cloud,AWS,cloud_storage,S3,Redshift,DigitalOcean,Teradata,Solr,Elasticsearch,EC2,EMR,Athena,DynamoDB,Safe Habour,Glue,Lambda,RDS,Kinesis,ECS,Fargate,Presentation_Skills,Communication,Problem_Solving,Team_Handling,agile execution,Analytical Skills,Intepretation,Project Management,Entrepreneurial Skills,Motivation,Time Management,Report Writting,Multi-tasking,Data_marketing,SEO,graphics_and_design_skills,Content_Management,Economic,Finance_Knowledge,Investment_Knowledge,Debtor_reconcilation,Payroll_management,Flash_Actionscript,web_design_and_development_tools,Wordpress,PHP,Javascript,Web_Analytic_tools,Recruitments,Payrolls,Branding,ETL/ELT,VMware,Azure,Saleforce Data Loader,Copado Data Deployer,Talend open studio,Experience with remote sensing,Shell,Go,PyTorch,ArcGIS,PostGIS,STATA,Leadership,Collaboration Skills,Research Skills,Crystal Reports
292,Menasha,https://www.linkedin.com/jobs/view/3422195027,Unique,"Data Science, Australia",07-01-23,06-01-23,Analyst,,Pricing Analyst,Wholesale Building Materials,Persolkelly,2,NA,Queensland ,Australia,Temporary,Hybrid,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,Menasha,https://www.linkedin.com/jobs/view/3396994798,Unique,"Data Science, Australia",07-01-23,06-01-23,Finance and Sales,NA,Actuarial Analyst,Insurance and Financial Services,Suncorp Group,2,NA,Great Sydney Area,Australia,Full-time,NA,NA,NA,NA,NA,0,NA,NA,0,0,"Business, Actuarial, Statistics, Computer Science, Engineering","Business, Actuarial, Statistics, Computer Science, Engineering",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Menasha,https://www.linkedin.com/jobs/view/3400369680,Unique,"Data Science, Australia",07-01-23,24-12-22,"Research, Consulting, and Analyst",Entry level,Data Analyst,"IT Services and IT Consulting, Advertising Services, and Market Research",Resources Group,1,NA,New South Wales,Australia,Full-time,NA,Yearly,USD,"70,000","100,000",0,NA,NA,0,0,"Psychology, Economics, Mathematics, Statistics, Data Science","Psychology, Economics, Mathematics, Statistics, Data Science","Psychology, Economics, Mathematics, Statistics, Data Science",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,Menasha,https://www.linkedin.com/jobs/view/3423636176,Unique,"Data Science, Canada",07-01-23,05-01-23,"Research, Analyst, and Information Technology",Mid-Senior level,Research Associate,Hospitals and Health Care,University Health Network,2,NA,Ontario,Canada,Full-time,NA,Hourly,USD,34.12,42.65,0,French,NA,0,"Health, Science","Health, Science",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,Menasha,https://www.linkedin.com/jobs/view/3417214041,Unique,"Data Science, Canada",07-01-23,06-01-23,Business Development and Sales,Entry level,Shale Analyst,Information Services,Rystad Energy,NA,NA,Alberta,Canada,Full-time,NA,NA,NA,NA,NA,0,NA,NA,0,"Mathematics, Engineering, Computer Science","Mathematics, Engineering, Computer Science","Mathematics, Engineering, Computer Science","Mathematics, Engineering, Computer Science",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,Menasha,https://www.linkedin.com/jobs/view/3424433067,Unique,"Data Science, Canada",07-01-23,07-01-23,"Information Technology, Analyst, and Science",Associate,Data Analyst,IT Services and IT Consulting and Oil and Gas,DarkVision Technologies Inc.,0,0,British Columbia,Canada,Full-time,On-site,NA,NA,NA,NA,0,NA,NA,STEM field,STEM field,STEM field,STEM field,STEM field,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Menasha,https://www.linkedin.com/jobs/view/3410766999,Unique,"Data Science, Canada",07-01-23,30-12-23,Health Care Provider and Management,Mid-Senior level,"Analyst, Business Intelligence",Hospitals and Health Care,SE Health,1,NA,Great Toronto Area,Canada,Full-time,NA,NA,NA,NA,NA,0,NA,NA,0,"Information Systems, Business Management, Computer Science, Software Engineering","Information Systems, Business Management, Computer Science, Software Engineering","Information Systems, Business Management, Computer Science, Software Engineering","Information Systems, Business Management, Computer Science, Software Engineering",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,Menasha,https://www.linkedin.com/jobs/view/3409697764,Unique,"Data Science, India",07-01-23,31-12-22,"Research, Analyst, and Information Technology",Mid-Senior level,Business Intelligent Analyst,Financial Services,SMC Finance,NA,NA,Delhi,India,Full-time,NA,NA,NA,NA,NA,0,NA,NA,0,Related Field,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Menasha,https://www.linkedin.com/jobs/view/3429806776,Unique,"Data Science, India",07-01-23,07-01-23,Administrative,Entry level,Business Associate - Planning and Performance,"Technology, Information and Internet",Swiggy,1,3,Karnataka,India,Full-time,NA,NA,NA,NA,NA,0,NA,NA,0,"Engineering, Mathematics, Statistics, Related Field",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Trishika,https://www.recruit.net/job/manager-jobs/1C8FECF7D0490906,Unique,"Data Science, Netherland",07-01-23,03-01-23,Data Science,NA,Manager Data Science,IT Services and IT Consulting,RELX INC,2,2,Amsterdam,Netherlands,Full-time,NA,NA,NA,NA,NA,0,NA,OR,0,0,Data Science ,0,Data Science ,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
302,Trishika,https://www.epam.com/careers/job-listings/job.61601.,Unique,"Data Science, Netherland",08-01-23,NA,Data Science,NA,Lead Data Scientist,IT Services,EPAM Systems,NA,NA,Hoofddorp,Netherlands,Full-time,Hybrid,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
303,Trishika,https://www.learn4good.com/jobs/wageningen/netherlands/science/1971304271/e/,Unique,"Data Science, Netherland",08-01-23,07-01-23,Data Science,NA,Data scientist in food safety,Food Science,Wageningen,NA,NA,Gelderland,Netherlands,Full-time,NA,Yearly,Euro,40000,6000,1,Dutch,NA,0,0,"food science, computer science, machine learning, statistics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
304,Trishika,https://www.reed.co.uk/jobs/senior-data-scientist/49441012,Unique,"Data Science, UK",08-01-23,06-01-23,Data Science,NA,Senior Data Scientist,Recruitment Consultancy,Harnham ,NA,NA,London,United Kingdom,Full-time,Hybrid,Yearly,Pounds,85000,95000,0,NA,OR,0,0,Related Field,0,Related Field,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
305,Trishika,https://www.learn4good.com/jobs/london/uk/info_technology/1977523167/e/,Unique,"Data Science, UK",08-01-23,07-01-23,Data Science,NA,Data scientist,IT Services,Morgan Fraser Group Limited,NA,NA,London,United Kingdom,Full-time,Hybrid,NA,Pounds,47000,57000,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
306,Trishika,https://ai-jobs.net/job/36917-data-scientist-senior-data-scientist/,Unique,"Data Science, UK",08-01-23,NA,Data Science,Senior level,Data scientist,provider of Enterprise AI software,C3.ai,NA,NA,London,United Kingdom,Full-time,Hybrid,NA,USD,129000,185000,0,NA,OR,0,0,"Computer Science, Electrical Engineering, Statistics",0,"Computer Science, Electrical Engineering, Statistics",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
307,Trishika,https://ai-jobs.net/job/37269-data-scientist-in-healthcare/,Unique,Data Science,08-01-23,08-01-23,Data Science,Senior level,Data scientist,Healthcare,iLoF - Intelligent Lab on Fiber,5,5,Porto,Portugal,Full-time,NA,NA,USD,129000,185000,1,NA,OR,0,"Biomedical Engineering, Physics, Mathematics, Telecommunication Engineering","Biomedical Engineering, Physics, Mathematics, Telecommunication Engineering",0,"Biomedical Engineering, Physics, Mathematics, Telecommunication Engineering",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
308,Trishika,https://ai-jobs.net/job/37116-data-scientist/,Unique,Data Science,08-01-23,06-01-23,Data Science,Senior level,Data scientist,data analytics company,NielsenIQ,NA,NA,Sofia,Bulgaria,Full-time,NA,NA,USD,129000,185000,1,NA,NA,0,"Mathematics, Economics,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
309,Trishika,https://ai-jobs.net/job/36997-data-scientist/,Unique,Data Science,08-01-23,05-01-23,Data Science,Senior level,Data scientist,Financial Services,Nets,3,3,Ballerup,Denmark,Full-time,NA,NA,USD,129000,185000,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
310,Trishika,https://ai-jobs.net/job/36995-data-scientist/,Unique,Data Science,08-01-23,05-01-23,Data Science,Senior level,Data scientist,energy sector ,Vitol,3,5,London,United Kingdom,Full-time,NA,NA,USD,129000,185000,0,NA,AND,0,STEM field,STEM field,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
311,Trishika,https://www.linkedin.com/jobs/view/3421377661/,Unique,Data Science,08-01-23,06-01-23,Data Science,Internship,Data Analyst ,IT Services,Novelship,NA,NA,,Singapore,Internship,Remote,NA,NA,NA,NA,0,NA,OR,0,"Business Analytics, Data Science, Computer Science","Business Analytics, Data Science, Computer Science",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
312,Trishika,https://www.linkedin.com/jobs/view/3417745101/,Unique,Data Science,08-01-23,03-01-23,Data Science,Information Services,Senior Data Scientists,Information Services,OCTAVE,4,5,Colombo,Sri Lanka,Full-time,On-site,NA,NA,NA,NA,0,NA,NA,0,0,"Computer Science, Statistics, Math, Operations Research, Economics",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
313,Trishika,https://www.linkedin.com/jobs/view/3363804207/,Unique,Data Science,08-01-23,05-01-23,Data Science,Mid-Senior level,Senior Data Analyst,Advertising Services,ADA,3,5,Colombo,Sri Lanka,Full-time,Hybrid,NA,NA,NA,NA,0,NA,AND,0,"Statistics, Business Analytics, Econometrics, Data Science","Statistics, Business Analytics, Econometrics, Data Science",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
314,Trishika,https://www.linkedin.com/jobs/view/senior-data-scientist-at-atrad-3310305539/,Unique,Data Science,08-01-23,08-11-22,Data Science,NA,Senior Data Scientist,IT Services,ATrad,5,5,Colombo,Sri Lanka,Full-time,On-site,NA,NA,NA,NA,0,NA,OR,0,"Computer Science,Engineering, Mathematics,Statistics","Computer Science,Engineering, Mathematics,Statistics",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
315,Trishika,https://www.recruit.net/job/intern---jobs/5313E0DC54F4C3CD,Unique,Data Science,08-01-23,03-01-23,Data Science,Internship,Data scientist,Telecommunication,Dialog Axiata PLC,NA,NA,Colombo,Sri Lanka,Internship,NA,NA,NA,NA,NA,1,NA,NA,0,Computer Science ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
316,Trishika,https://www.bayt.com/en/uae/jobs/product-data-scientist-67693038/,Unique,Data Science,08-01-23,08-01-23,Data Science,NA,Product Data Scientist,IT Services,Binance.US,4,4,Dubai,United Arab Emirates,Full-time,Remote,NA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
